214 4 7740 0 0 1 0 0.0
217 4 1946 0 0 0 1 0.0
218 4 1817 0 0 0 1 0.0
219 4 7281 0 0 0 1 0.0
220 4 2835 0 0 0 1 0.0
221 4 82810 0 0 1 0 0.0
223 4 5865 0 0 1 0 0.0
224 4 3014 1 0 0 0 0.0
225 4 3861 0 0 0 1 0.0
226 4 5893 0 1 0 0 0.0
227 4 2798 0 1 0 0 0.0
228 4 10819 0 0 0 1 0.0
231 4 7190 0 1 0 0 0.0
232 4 5886 0 0 0 1 0.0
236 4 6441 1 0 0 0 0.0
237 4 2269 0 1 0 0 0.0
240 4 10966 0 1 0 0 0.0
243 4 1770 0 1 0 0 0.0
244 4 24500 0 1 0 0 0.0
246 4 4224 1 0 0 0 0.0
248 4 4679 1 0 0 0 0.0
250 4 5359 0 1 0 0 0.0
254 4 4055 0 1 0 0 0.0
256 4 2501 1 0 0 0 0.0
259 4 4166 0 0 0 1 0.0
263 4 2995 0 0 0 1 0.0
265 4 6424 0 0 0 1 0.0
266 4 1486 0 0 0 1 0.0
267 4 3904 1 0 0 0 0.0
268 4 3658 1 0 0 0 0.0
269 4 6366 1 0 0 0 0.0
270 4 2064 0 0 0 1 0.0
272 4 5270 1 0 0 0 0.0
273 4 3481 0 0 0 1 0.0
274 4 3044 0 1 0 0 0.0
275 4 4422 1 0 0 0 0.0
278 4 2112 0 0 1 0 0.0
280 4 3915 1 0 0 0 0.0
281 4 2539 0 1 0 0 0.0
282 4 4361 1 0 0 0 0.0
283 4 5040 0 1 0 0 0.0
287 4 1273 0 1 0 0 0.0
291 4 1809 0 0 1 0 0.0
293 4 4311 1 0 0 0 0.0
296 4 1784 0 1 0 0 0.0
298 4 4314 0 1 0 0 0.0
299 4 5815 0 0 1 0 0.0
302 4 2569 1 0 0 0 0.0
303 4 3578 0 0 0 1 0.0
305 4 4654 1 0 0 0 0.0
306 4 11736 0 0 1 0 0.0
307 4 2661 0 0 0 1 0.0
308 4 4425 0 1 0 0 0.0
310 4 4631 0 0 1 0 0.0
313 4 4867 0 0 1 0 0.0
316 4 1483 0 0 1 0 0.0
317 4 5870 0 1 0 0 0.0
318 4 6116 0 0 1 0 0.0
319 4 14721 0 1 0 0 0.0
320 4 2962 0 0 1 0 0.0
321 4 6226 0 1 0 0 0.0
325 4 5728 0 0 1 0 0.0
327 4 167463 0 1 0 0 0.0
328 4 4468 0 1 0 0 0.0
329 4 2924 1 0 0 0 0.0
331 4 2982 0 0 0 1 0.0
335 4 3930 0 0 0 1 0.0
340 4 2643 0 1 0 0 0.0
341 4 2860 0 0 0 1 0.0
346 4 6083 0 0 1 0 0.0
351 4 6039 0 0 0 1 0.0
353 4 2534 0 0 1 0 0.0
354 4 3812 1 0 0 0 0.0
357 4 3864 1 0 0 0 0.0
358 4 2856 0 0 1 0 0.0
359 4 3002 0 0 1 0 0.0
361 4 14144 0 1 0 0 0.0
363 4 638 0 1 0 0 0.0
364 4 3053 0 0 1 0 0.0
367 4 4735 0 1 0 0 0.0
370 4 259327 0 0 0 1 0.0
372 4 6988 0 1 0 0 0.0
373 4 3438 0 1 0 0 0.0
377 4 5295 0 0 0 1 0.0
379 4 1978 0 0 1 0 0.0
380 4 4875 0 0 0 1 0.0
383 4 3477 0 0 1 0 0.0
387 4 2572 1 0 0 0 0.0
388 4 4911 0 0 1 0 0.0
391 4 4723 0 0 0 1 0.0
393 4 5188 0 1 0 0 0.0
397 4 5551 1 0 0 0 0.0
399 4 4348 0 0 1 0 0.0
400 4 3961 0 0 0 1 0.0
401 4 2097 1 0 0 0 0.0
403 4 2594 0 1 0 0 0.0
404 4 4854 0 1 0 0 0.0
406 4 5607 0 0 1 0 0.0
409 4 11142 0 0 0 1 0.0
410 4 1928 0 1 0 0 0.0
417 4 4737 0 1 0 0 0.0
418 4 2345 1 0 0 0 0.0
420 4 9280 0 1 0 0 0.0
421 4 4757 0 1 0 0 0.0
423 4 6426 0 0 1 0 0.0
424 4 3334 0 0 0 1 0.0
426 4 3896 0 0 0 1 0.0
427 4 3414 0 1 0 0 0.0
429 4 3019 0 1 0 0 0.0
430 4 4294 0 1 0 0 0.0
433 4 3723 0 0 1 0 0.0
434 4 1484 0 0 1 0 0.0
442 4 5827 0 1 0 0 0.0
444 4 5913 0 0 0 1 0.0
446 4 5117 0 0 1 0 0.0
447 4 4248 0 1 0 0 0.0
449 4 6136 0 1 0 0 0.0
450 4 3186 1 0 0 0 0.0
455 4 6806 0 0 1 0 0.0
457 4 4659 0 0 0 1 0.0
458 4 2008 1 0 0 0 0.0
459 4 7155 0 1 0 0 0.0
462 4 3977 0 0 0 1 0.0
463 4 2622 1 0 0 0 0.0
464 4 4399 0 1 0 0 0.0
466 4 2209 0 1 0 0 0.0
469 4 4187 1 0 0 0 0.0
470 4 9878 0 0 0 1 0.0
471 4 1407 1 0 0 0 0.0
472 4 3268 0 0 1 0 0.0
473 4 2149 0 0 0 1 0.0
474 4 5508 0 0 0 1 0.0
475 4 7925 0 1 0 0 0.0
478 4 4134 1 0 0 0 0.0
480 4 3983 1 0 0 0 0.0
482 4 2795 1 0 0 0 0.0
486 4 2577 1 0 0 0 0.0
490 4 4175 0 1 0 0 0.0
493 4 3290 0 0 0 1 0.0
494 4 2668 0 0 1 0 0.0
498 4 2257 0 0 1 0 0.0
499 4 11753 0 0 0 1 0.0
500 4 3968 0 1 0 0 0.0
502 4 3698 1 0 0 0 0.0
504 4 4767 0 1 0 0 0.0
505 4 2551 0 0 0 1 0.0
507 4 4266 0 1 0 0 0.0
508 4 3230 1 0 0 0 0.0
509 4 1283 0 0 0 1 0.0
515 4 5359 0 0 0 1 0.0
517 4 13334 0 1 0 0 0.0
519 4 2427 0 1 0 0 0.0
520 4 6265 0 0 0 1 0.0
525 4 5253 0 0 0 1 0.0
526 4 4279 1 0 0 0 0.0
527 4 1908 1 0 0 0 0.0
528 4 10314 1 0 0 0 0.0
529 4 3377 0 0 1 0 0.0
532 4 5488 1 0 0 0 0.0
534 4 5008 0 0 1 0 0.0
539 4 4264 1 0 0 0 0.0
540 4 5737 0 0 1 0 0.0
543 4 3963 0 0 1 0 0.0
544 4 3834 1 0 0 0 0.0
545 4 9414 1 0 0 0 0.0
546 4 17424 0 0 0 1 0.0
548 4 8180 0 1 0 0 0.0
549 4 4606 0 0 0 1 0.0
550 4 7626 0 0 1 0 0.0
551 4 7038 1 0 0 0 0.0
552 4 2147 0 1 0 0 0.0
554 4 5409 0 0 0 1 0.0
556 4 11160 1 0 0 0 0.0
558 4 12579 0 1 0 0 0.0
561 4 2729 0 1 0 0 0.0
562 4 7048 0 0 0 1 0.0
563 4 5097 0 0 1 0 0.0
564 4 3476 1 0 0 0 0.0
566 4 5610 1 0 0 0 0.0
569 4 21447 0 0 0 1 0.0
571 4 4225 0 0 1 0 0.0
572 4 9106 1 0 0 0 0.0
573 4 4348 0 0 0 1 0.0
579 4 1346 0 0 0 1 0.0
581 4 9509 0 0 0 1 0.0
583 4 5903 1 0 0 0 0.0
585 4 2626 0 0 1 0 0.0
588 4 24388 0 0 1 0 0.0
590 4 1140 0 0 0 1 0.0
591 4 3902 0 0 1 0 0.0
592 4 6420 0 0 1 0 0.0
602 4 2921 0 0 1 0 0.0
605 4 956 0 1 0 0 0.0
607 4 1630 0 0 1 0 0.0
608 4 2363 0 1 0 0 0.0
610 4 2422 0 1 0 0 0.0
612 4 5591 0 1 0 0 0.0
615 4 2639 0 1 1 1 0.0
616 4 2682 0 0 1 0 0.0
619 4 3490 0 0 1 0 0.0
620 4 4256 0 0 0 1 0.0
621 4 2564 0 0 1 0 0.0
622 4 2463 0 0 0 1 0.0
623 4 8615 0 0 1 0 0.0
625 4 4919 1 1 0 1 0.0
628 4 2768 0 0 1 0 0.0
630 4 3747 1 0 0 0 0.0
631 4 2577 1 0 0 0 0.0
632 4 3110 0 0 1 0 0.0
633 4 4906 0 0 1 0 0.0
635 4 2909 0 0 0 1 0.0
636 4 2446 0 1 0 0 0.0
637 4 1967 0 0 0 1 0.0
638 4 5944 0 1 0 0 0.0
641 4 3688 1 0 0 0 0.0
642 4 3710 1 0 0 0 0.0
643 4 10619 1 0 0 0 0.0
646 4 3428 0 1 0 0 0.0
647 4 550 0 0 1 0 0.0
649 4 4511 0 0 0 1 0.0
650 4 4773 0 0 1 0 0.0
652 4 4668 0 0 0 1 0.0
656 4 3436 0 0 1 0 0.0
658 4 10035 0 0 0 1 0.0
659 4 4439 1 0 0 0 0.0
661 4 3245 1 0 0 0 0.0
662 4 5961 0 0 0 1 0.0
666 4 2708 0 0 0 1 0.0
669 4 3671 0 1 0 0 0.0
670 4 1588 0 0 0 1 0.0
671 4 2903 0 1 0 0 0.0
673 4 11860 0 0 0 1 0.0
674 4 3670 1 0 0 0 0.0
675 4 4289 0 0 1 0 0.0
677 4 1632 0 0 1 0 0.0
678 4 2242 0 0 1 0 0.0
679 4 10173 0 0 0 1 0.0
681 4 4120 0 0 0 1 0.0
682 4 2700 0 0 1 0 0.0
685 4 3126 0 1 0 0 0.0
689 4 4957 1 0 0 0 0.0
694 4 2468 0 1 0 0 0.0
696 4 4179 0 1 0 0 0.0
697 4 84084 1 0 0 0 0.0
702 4 3359 0 0 1 0 0.0
703 4 9971 0 0 1 0 0.0
707 4 2035 0 1 0 0 0.0
711 4 75820 1 0 0 0 0.0
712 4 32824 1 0 0 0 0.0
713 4 800 1 0 0 0 0.0
715 4 3327 0 0 0 1 0.0
716 4 49329 1 0 0 0 0.0
717 4 5015 0 0 1 0 0.0
719 4 5819 0 0 0 1 0.0
720 4 2587 1 0 0 0 0.0
721 4 3990 1 0 0 0 0.0
723 4 5175 0 1 0 0 0.0
724 4 4740 0 0 0 1 0.0
726 4 3131 0 0 1 0 0.0
727 4 2582 1 0 0 0 0.0
729 4 2283 0 0 1 0 0.0
730 4 5614 0 0 1 0 0.0
737 4 4354 0 1 0 0 0.0
739 4 7412 0 0 0 1 0.0
741 4 17690 0 0 0 1 0.0
742 4 3754 0 0 0 1 0.0
743 4 2703 1 0 0 0 0.0
744 4 5826 0 0 1 0 0.0
745 4 4813 0 0 0 1 0.0
746 4 5764 0 0 0 1 0.0
747 4 2407 1 0 0 0 0.0
749 4 1914 0 1 0 0 0.0
752 4 4054 0 0 1 0 0.0
754 4 3733 0 0 1 0 0.0
758 4 2354 0 0 1 0 0.0
762 4 2975 0 0 1 0 0.0
766 4 4086 0 1 0 0 0.0
769 4 2419 0 1 0 0 0.0
773 4 3172 0 0 1 0 0.0
776 4 3923 0 1 0 0 0.0
777 4 4776 0 0 1 0 0.0
778 4 3057 0 0 0 1 0.0
779 4 7089 0 0 0 1 0.0
786 4 4334 0 0 1 0 0.0
787 4 1417 0 1 0 0 0.0
788 4 3859 1 0 0 0 0.0
790 4 2174 0 1 0 0 0.0
797 4 2714 1 0 0 0 0.0
798 4 6802 0 0 0 1 0.0
801 4 2683 0 1 0 0 0.0
803 4 4395 0 1 0 0 0.0
804 4 3199 0 0 0 1 0.0
805 4 52047 0 1 0 0 0.0
808 4 3168 0 1 0 0 0.0
810 4 2942 0 0 1 0 0.0
812 4 2041 0 0 1 0 0.0
813 4 2536 1 0 0 0 0.0
818 4 5005 1 0 0 0 0.0
819 4 1895 0 1 0 0 0.0
827 4 4104 0 1 0 0 0.0
831 4 2472 0 0 0 1 0.0
832 4 4624 0 0 1 0 0.0
833 4 1621 0 1 0 0 0.0
834 4 2340 0 1 0 0 0.0
836 4 6107 1 0 0 0 0.0
837 4 3171 0 1 0 0 0.0
838 4 926 0 1 0 0 0.0
839 4 4726 0 1 0 0 0.0
840 4 750 1 0 0 0 0.0
841 4 2740 1 0 0 0 0.0
842 4 6940 1 0 0 0 0.0
843 4 2082 0 1 0 0 0.0
845 4 7377 0 1 0 0 0.0
846 4 5651 0 1 0 0 0.0
849 4 5884 0 0 0 1 0.0
850 4 4401 0 0 0 1 0.0
851 4 4554 1 0 0 0 0.0
852 4 1451 0 0 0 1 0.0
853 4 3003 1 0 0 0 0.0
854 4 4543 0 1 0 0 0.0
855 4 7537 1 0 0 0 0.0
856 4 3644 0 1 0 0 0.0
857 4 2374 0 0 0 1 0.0
858 4 4460 0 0 1 0 0.0
862 4 3307 0 1 0 0 0.0
863 4 2097 1 0 0 0 0.0
865 4 5120 1 0 0 0 0.0
866 4 5921 0 0 0 1 0.0
868 4 2578 0 0 1 0 0.0
870 4 2495 0 0 1 0 0.0
871 4 1426 0 1 0 0 0.0
872 4 8837 0 1 0 0 0.0
878 4 4177 0 0 0 1 0.0
879 4 4369 0 0 0 1 0.0
880 4 4629 0 1 0 0 0.0
881 4 2704 0 1 0 0 0.0
882 4 2510 0 0 0 1 0.0
887 4 2372 1 0 0 0 0.0
889 4 4653 1 0 0 0 0.0
892 4 1406 1 0 0 0 0.0
893 4 3982 1 1 0 1 0.0
895 4 3348 0 0 1 0 0.0
898 4 4725 0 0 0 1 0.0
900 4 6199 0 1 0 0 0.0
902 4 3106 0 1 0 0 0.0
904 4 5284 0 0 1 0 0.0
906 4 6570 1 0 0 0 0.0
907 4 1476 0 0 1 0 0.0
908 4 2510 1 0 0 0 0.0
911 4 2271 0 0 1 0 0.0
912 4 2436 1 0 0 0 0.0
915 4 2767 1 0 0 0 0.0
916 4 4821 0 0 1 0 0.0
917 4 10782 1 0 0 0 0.0
918 4 6586 0 1 0 0 0.0
919 4 6515 0 1 0 0 0.0
920 4 5660 0 0 1 0 0.0
922 4 4302 0 0 0 1 0.0
923 4 4730 1 0 0 0 0.0
924 4 4270 0 0 1 0 0.0
925 4 5310 1 0 0 0 0.0
926 4 4799 1 0 0 0 0.0
927 4 4896 0 0 1 0 0.0
929 4 4469 0 0 1 0 0.0
935 4 3142 0 0 1 0 0.0
937 4 1692 1 0 0 0 0.0
938 4 2736 0 0 0 1 0.0
940 4 4509 0 0 1 0 0.0
946 4 7712 0 1 0 0 0.0
948 4 3567 0 0 1 0 0.0
950 4 5029 0 1 0 0 0.0
952 4 2097 1 0 0 0 0.0
956 4 2149 1 0 0 0 0.0
957 4 6280 1 0 0 0 0.0
958 4 5081 0 0 0 1 0.0
959 4 3845 0 0 0 1 0.0
960 4 5549 0 0 0 1 0.0
961 4 6909 0 1 0 0 0.0
966 4 2877 1 0 0 0 0.0
969 4 4925 0 1 0 0 0.0
970 4 5781 0 0 1 0 0.0
974 4 2372 0 1 0 0 0.0
975 4 1080 0 0 0 1 0.0
976 4 2027 0 0 1 0 0.0
979 4 2117 0 1 0 0 0.0
984 4 6220 1 0 0 0 0.0
985 4 3531 0 0 1 0 0.0
989 4 2880 1 0 0 0 0.0
994 4 2053 0 0 0 1 0.0
995 4 4192 0 0 0 1 0.0
997 4 9197 0 0 0 1 0.0
998 4 1721 0 0 1 0 0.0
1000 4 7610 0 0 1 0 0.0
